chr	start	end	size	ARtal 	enhid
15	59577170	59577521	352	2	41043
15	59832872	59833284	413	2	41044
15	59960977	59961333	357	2	41045
15	60366334	60366684	351	2	41046
15	61144650	61145018	369	2	41047
15	61161033	61161316	284	2	41048
15	61516322	61516722	401	2	41049
15	61714068	61714425	358	2	41050
15	62263964	62264222	259	2	41051
15	62368056	62368572	517	2	41052
15	62399656	62399918	263	2	41053
15	62677464	62677864	401	2	41054
15	62809783	62810222	440	2	41055
15	62834051	62834301	251	2	41056
15	63227856	63228333	478	2	41057
15	63334650	63335108	459	2	41058
15	63362693	63363072	380	2	41059
15	63456322	63456722	401	2	41060
15	63601225	63601721	497	2	41061
15	63758472	63758975	504	2	41062
15	63824700	63824950	251	2	41063
15	63869001	63869322	322	2	41064
15	63969950	63970355	406	2	41065
15	64387989	64388199	211	2	41066
15	64679572	64679872	301	2	41067
15	64752621	64752984	364	2	41068
15	64952508	64952922	415	2	41069
15	65551264	65551564	301	2	41070
15	65822665	65823034	370	2	41071
15	66760451	66760756	306	2	41072
15	66880023	66880368	346	2	41073
15	66939815	66940165	351	2	41074
15	67042243	67042568	326	2	41075
15	67175664	67176165	502	2	41076
15	67414122	67414339	218	2	41077
15	67431356	67431764	409	2	41078
15	67546375	67546656	282	2	41079
15	68055414	68055814	401	2	41080
15	68236355	68236755	401	2	41081
15	68318265	68318665	401	2	41082
15	68567566	68567943	378	2	41083
15	69110934	69111227	294	2	41084
15	69189553	69189803	251	2	41085
15	69910050	69910350	301	2	41086
15	70133572	70133972	401	2	41087
15	71005183	71005566	384	2	41088
15	71972483	71972833	351	2	41089
15	72002733	72003083	351	2	41090
15	72051022	72051400	379	2	41091
15	72078222	72078608	387	2	41092
15	72521021	72521625	605	2	41093
15	72789150	72789450	301	2	41094
15	73089260	73089661	402	2	41095
15	73106918	73107261	344	2	41096
15	73195015	73195365	351	2	41097
15	73797311	73797614	304	2	41098
15	73929943	73930243	301	2	41099
15	74219418	74219750	333	2	41100
15	74226675	74227034	360	2	41101
15	74300206	74300468	263	2	41102
15	74392418	74392768	351	2	41103
15	74652315	74652616	302	2	41104
15	74909050	74909322	273	2	41105
15	75027715	75028165	451	2	41106
15	75055915	75056265	351	2	41107
15	75249021	75249672	652	2	41108
15	75335864	75336223	360	2	41109
15	75473300	75473593	294	2	41110
15	75939761	75940150	390	2	41111
15	76001764	76002214	451	2	41112
15	76016101	76016506	406	2	41113
15	76354655	76355055	401	2	41114
15	76450672	76451022	351	2	41115
15	77197518	77197950	433	2	41116
15	77621065	77621401	337	2	41117
15	78008250	78008575	326	2	41118
15	78295966	78296400	435	2	41119
15	78501572	78501899	328	2	41120
15	78553272	78553772	501	2	41121
15	78584422	78584901	480	2	41122
15	79673784	79674322	539	2	41123
15	80285855	80286443	589	2	41124
15	80386214	80386664	451	2	41125
15	80448222	80448625	404	2	41126
15	80742927	80743166	240	2	41127
15	80971906	80972266	361	2	41128
15	80986856	80987171	316	2	41129
15	81002051	81002261	211	2	41130
15	81029018	81029268	251	2	41131
15	81035650	81036000	351	2	41132
15	81047364	81047672	309	2	41133
15	81065375	81065675	301	2	41134
15	81109172	81109575	404	2	41135
15	81292100	81292300	201	2	41136
15	81405493	81405943	451	2	41137
15	81483464	81483864	401	2	41138
15	82501600	82501972	373	2	41139
15	82532372	82532822	451	2	41140
15	82536161	82536800	640	2	41141
15	82951834	82952312	479	2	41142
15	83735775	83736072	298	2	41143
15	84168293	84168672	380	2	41144
15	84573125	84573475	351	2	41145
15	84658025	84658543	519	2	41146
15	85099272	85099589	318	2	41147
15	85177264	85177655	392	2	41148
15	85259172	85259665	494	2	41149
15	85543518	85543918	401	2	41150
15	85923634	85924150	517	2	41151
15	86028165	86028465	301	2	41152
15	86078700	86079100	401	2	41153
15	86305893	86306255	363	2	41154
15	86564651	86565025	375	2	41155
15	86942143	86942515	373	2	41156
15	87622043	87622464	422	2	41157
15	87911918	87912225	308	2	41158
15	88818868	88819250	383	2	41159
15	89168172	89168572	401	2	41160
15	89183572	89183899	328	2	41161
15	89191000	89191472	473	2	41162
15	89257908	89258368	461	2	41163
15	89600808	89601250	443	2	41164
15	89656722	89657071	350	2	41165
15	89708025	89708356	332	2	41166
15	90304325	90304715	391	2	41167
15	90408483	90408750	268	2	41168
15	90423999	90424372	374	2	41169
15	90545234	90545534	301	2	41170
15	90647058	90647422	365	2	41171
15	90686518	90686984	467	2	41172
15	90858666	90859071	406	2	41173
15	90877525	90877925	401	2	41174
15	90937415	90937772	358	2	41175
15	91022472	91022805	334	2	41176
15	91161006	91161322	317	2	41177
15	91446450	91446700	251	2	41178
15	91477888	91478138	251	2	41179
15	91760368	91760751	384	2	41180
15	92149721	92150175	455	2	41181
15	93166771	93167071	301	2	41182
15	93430308	93430593	286	2	41183
15	93432922	93433307	386	2	41184
15	93449154	93449764	611	2	41185
15	94540364	94540764	401	2	41186
15	94771550	94771922	373	2	41187
15	94924464	94924864	401	2	41188
15	95013672	95014175	504	2	41189
15	95150264	95150825	562	2	41190
15	95243458	95243664	207	2	41191
15	95269825	95270314	490	2	41192
15	95812725	95813043	319	2	41193
15	96805793	96806372	580	2	41194
15	99196825	99197125	301	2	41195
15	99256822	99257325	504	2	41196
15	99352750	99353122	373	2	41197
15	99366172	99366750	579	2	41198
15	99411822	99412250	429	2	41199
15	99601950	99602634	685	2	41200
15	99927611	99927921	311	2	41201
15	100107421	100107721	301	2	41202
15	100157075	100157400	326	2	41203
15	100299751	100299957	207	2	41204
15	100787322	100787666	345	2	41205
15	101428134	101428434	301	2	41206
15	101440661	101440921	261	2	41207
15	101444711	101445034	324	2	41208
15	101465464	101466050	587	2	41209
15	101508302	101508633	332	2	41210
15	101707506	101707950	445	2	41211
15	101818751	101819006	256	2	41212
15	101922900	101923172	273	2	41213
15	101944150	101944650	501	2	41214
15	102155705	102156005	301	2	41215
16	377349	377949	601	2	41216
16	650068	650418	351	2	41217
16	711086	711404	319	2	41218
16	962644	963094	451	2	41219
16	1020649	1020979	331	2	41220
16	1075303	1075609	307	2	41221
16	1132904	1133454	551	2	41222
16	1417704	1417999	296	2	41223
16	1979589	1980094	506	2	41224
16	2091149	2091399	251	2	41225
16	2911639	2912039	401	2	41226
16	2932945	2933095	151	2	41227
16	3070054	3070501	448	2	41228
16	3202799	3203186	388	2	41229
16	3208749	3209099	351	2	41230
16	3500904	3501336	433	2	41231
16	3507536	3507894	359	2	41232
16	3509886	3510051	166	2	41233
16	3767086	3767586	501	2	41234
16	4147759	4148059	301	2	41235
16	4267549	4267967	419	2	41236
16	4357404	4357654	251	2	41237
16	4466649	4466949	301	2	41238
16	4731049	4731315	267	2	41239
16	4743765	4744049	285	2	41240
16	4878868	4879289	422	2	41241
16	5155054	5155404	351	2	41242
16	8834699	8835004	306	2	41243
16	8887427	8887954	528	2	41244
16	9185494	9185694	201	2	41245
16	9381777	9382211	435	2	41246
16	9566527	9566944	418	2	41247
16	9573194	9573627	434	2	41248
16	9607994	9608317	324	2	41249
16	9838794	9839345	552	2	41250
16	10688439	10688904	466	2	41251
16	11246927	11247249	323	2	41252
16	11331456	11331856	401	2	41253
16	11799304	11799529	226	2	41254
16	12486606	12487006	401	2	41255
16	12789354	12789754	401	2	41256
16	14370154	14370589	436	2	41257
16	14378948	14379298	351	2	41258
16	14379588	14380001	414	2	41259
16	14535904	14536368	465	2	41260
16	15743836	15744399	564	2	41261
16	15993718	15994154	437	2	41262
16	16108604	16109229	626	2	41263
16	16139365	16139818	454	2	41264
16	16203668	16203968	301	2	41265
16	17403406	17403956	551	2	41266
16	17422904	17423354	451	2	41267
16	17440606	17440906	301	2	41268
16	17458156	17458494	339	2	41269
16	17489854	17490177	324	2	41270
16	19097804	19098354	551	2	41271
16	19180254	19180704	451	2	41272
16	19396104	19396404	301	2	41273
16	19400599	19401004	406	2	41274
16	19436754	19436954	201	2	41275
16	19443704	19444104	401	2	41276
16	20025404	20025854	451	2	41277
16	20061104	20061654	551	2	41278
16	20173006	20173306	301	2	41279
16	20382604	20383074	471	2	41280
16	20405154	20405604	451	2	41281
16	20752789	20753167	379	2	41282
16	20816756	20817039	284	2	41283
16	20916118	20916468	351	2	41284
16	21233758	21234254	497	2	41285
16	21609945	21610145	201	2	41286
16	22202665	22202965	301	2	41287
16	22963394	22963724	331	2	41288
16	23143406	23143799	394	2	41289
16	23219076	23219604	529	2	41290
16	23269065	23269415	351	2	41291
16	23303104	23303424	321	2	41292
16	23568317	23568686	370	2	41293
16	23655054	23655394	341	2	41294
16	24740594	24740917	324	2	41295
16	25118299	25118804	506	2	41296
16	25701994	25702344	351	2	41297
16	25717177	25717568	392	2	41298
16	25785354	25785718	365	2	41299
16	25862318	25862718	401	2	41300
16	25896394	25896779	386	2	41301
16	26906389	26906689	301	2	41302
16	27324686	27325054	369	2	41303
16	27972054	27972649	596	2	41304
16	28194006	28194404	399	2	41305
16	28543689	28544104	416	2	41306
16	29322289	29322689	401	2	41307
16	29822901	29823254	354	2	41308
16	29827844	29828095	252	2	41309
16	29955449	29955754	306	2	41310
16	30350201	30350506	306	2	41311
16	30411754	30412251	498	2	41312
16	30452054	30452404	351	2	41313
16	30645401	30645751	351	2	41314
16	30736504	30736904	401	2	41315
16	30773204	30773501	298	2	41316
16	30868165	30868504	340	2	41317
16	30960101	30960304	204	2	41318
16	30961401	30961651	251	2	41319
16	31119717	31119999	283	2	41320
16	33951238	33951444	207	2	41321
16	46908944	46909301	358	2	41322
16	46927904	46928304	401	2	41323
16	46930486	46930856	371	2	41324
16	46983954	46984254	301	2	41325
16	47010404	47010754	351	2	41326
16	48199294	48199594	301	2	41327
16	48447277	48447699	423	2	41328
16	49968406	49968806	401	2	41329
16	49971144	49971504	361	2	41330
16	50133915	50134260	346	2	41331
16	50300849	50301249	401	2	41332
16	50626054	50626504	451	2	41333
16	50775999	50776299	301	2	41334
16	51950054	51950499	446	2	41335
16	52133367	52133567	201	2	41336
16	52149748	52150094	347	2	41337
16	54025704	54026154	451	2	41338
16	54312049	54312754	706	2	41339
16	54480429	54480779	351	2	41340
16	54612654	54613054	401	2	41341
16	54682529	54682879	351	2	41342
16	54953329	54953654	326	2	41343
16	55512656	55513136	481	2	41344
16	56805594	56805804	211	2	41345
16	56930204	56930454	251	2	41346
16	56942704	56943104	401	2	41347
16	56947004	56947304	301	2	41348
16	56970288	56970754	467	2	41349
16	56971799	56972086	288	2	41350
16	56977754	56978154	401	2	41351
16	56983254	56983554	301	2	41352
16	57050054	57050444	391	2	41353
16	57181499	57182056	558	2	41354
16	57411404	57411844	441	2	41355
16	57669415	57669844	430	2	41356
16	57768936	57769336	401	2	41357
16	58161604	58161904	301	2	41358
16	58558554	58558854	301	2	41359
16	61319406	61319786	381	2	41360
16	63041456	63041906	451	2	41361
16	63602825	63603225	401	2	41362
16	65790306	65790539	234	2	41363
16	66442294	66442799	506	2	41364
16	66536056	66536401	346	2	41365
16	66539429	66539701	273	2	41366
16	66586289	66586589	301	2	41367
16	66685889	66686354	466	2	41368
16	66704699	66705054	356	2	41369
16	66728004	66728454	451	2	41370
16	66981254	66981754	501	2	41371
16	67318499	67318836	338	2	41372
16	67351800	67352150	351	2	41373
16	67447933	67448354	422	2	41374
16	67562399	67562954	556	2	41375
16	67838765	67839065	301	2	41376
16	67969504	67969772	269	2	41377
16	68102144	68102499	356	2	41378
16	68261894	68262144	251	2	41379
16	68269649	68270049	401	2	41380
16	68411715	68412099	385	2	41381
16	68771145	68771404	260	2	41382
16	68776754	68777154	401	2	41383
16	68918854	68919204	351	2	41384
16	69121054	69121494	441	2	41385
16	69195206	69195704	499	2	41386
16	69216804	69217304	501	2	41387
16	69221999	69222354	356	2	41388
16	69251404	69251744	341	2	41389
16	69344754	69345054	301	2	41390
16	69485149	69485604	456	2	41391
16	69647151	69647604	454	2	41392
16	70316804	70317154	351	2	41393
16	70380686	70380945	260	2	41394
16	70415254	70415779	526	2	41395
16	70784799	70785154	356	2	41396
16	71105304	71105604	301	2	41397
16	71215479	71215939	461	2	41398
16	71716489	71716854	366	2	41399
16	71842504	71842854	351	2	41400
16	71929199	71929449	251	2	41401
16	72000854	72001204	351	2	41402
16	72058904	72059229	326	2	41403
16	72236504	72236904	401	2	41404
16	72515344	72515726	383	2	41405
16	72524504	72524854	351	2	41406
16	72807640	72808279	640	2	41407
16	72933904	72934256	353	2	41408
16	72948399	72948751	353	2	41409
16	72990108	72990401	294	2	41410
16	73010354	73010804	451	2	41411
16	73018001	73018256	256	2	41412
16	73019189	73019439	251	2	41413
16	73034094	73034594	501	2	41414
16	73078044	73078604	561	2	41415
16	73078894	73079054	161	2	41416
16	73094999	73095294	296	2	41417
16	73104451	73104754	304	2	41418
16	73183354	73183711	358	2	41419
16	74511106	74511404	299	2	41420
16	74535644	74536008	365	2	41421
16	74661449	74661854	406	2	41422
16	74776994	74777351	358	2	41423
16	74885744	74886135	392	2	41424
16	75088054	75088399	346	2	41425
16	75115148	75115548	401	2	41426
16	76254700	76255254	555	2	41427
16	76978454	76978804	351	2	41428
16	77484404	77484904	501	2	41429
16	78041854	78042274	421	2	41430
16	78133258	78133558	301	2	41431
16	78189504	78190154	651	2	41432
16	78495479	78495929	451	2	41433
16	79352454	79352754	301	2	41434
16	79405929	79406279	351	2	41435
16	79785606	79786008	403	2	41436
16	79930194	79930554	361	2	41437
16	80381344	80381644	301	2	41438
16	80862344	80862645	302	2	41439
16	80908692	80908877	186	2	41440
16	80964754	80965204	451	2	41441
16	81351454	81351854	401	2	41442
16	81481427	81481645	219	2	41443
16	81512658	81513151	494	2	41444
16	81617754	81618104	351	2	41445
16	81699954	81700449	496	2	41446
16	82069668	82070104	437	2	41447
16	82184154	82184554	401	2	41448
16	82264956	82265318	363	2	41449
16	83841554	83841854	301	2	41450
16	83889849	83890154	306	2	41451
16	83976549	83976885	337	2	41452
16	84081944	84082454	511	2	41453
16	84268156	84268556	401	2	41454
16	84407554	84407808	255	2	41455
16	84800904	84801354	451	2	41456
16	84853201	84853754	554	2	41457
16	84869806	84870198	393	2	41458
16	85148649	85149201	553	2	41459
16	85638899	85639249	351	2	41460
16	85724258	85724579	322	2	41461
16	85925094	85925554	461	2	41462
16	85973894	85974244	351	2	41463
16	86887906	86888306	401	2	41464
16	87314954	87315354	401	2	41465
16	87365904	87366350	447	2	41466
16	88112200	88112479	280	2	41467
16	88338049	88338349	301	2	41468
16	88454699	88455166	468	2	41469
16	88600441	88600899	459	2	41470
16	88821699	88822154	456	2	41471
16	88829979	88830254	276	2	41472
16	89082954	89083404	451	2	41473
16	89188749	89189299	551	2	41474
16	89283867	89284129	263	2	41475
16	89313545	89314049	505	2	41476
16	89349104	89349444	341	2	41477
16	89574404	89574604	201	2	41478
16	89628654	89629051	398	2	41479
16	89753199	89753847	649	2	41480
16	89976139	89976498	360	2	41481
16	89989401	89989851	451	2	41482
16	90083089	90083404	316	2	41483
17	165293	165519	227	2	41484
17	202299	202599	301	2	41485
17	535856	536156	301	2	41486
17	594328	594759	432	2	41487
17	619099	619479	381	2	41488
17	832159	832625	467	2	41489
17	882722	882987	266	2	41490
17	985723	986009	287	2	41491
17	1049672	1050029	358	2	41492
17	1240609	1241049	441	2	41493
17	1355387	1355687	301	2	41494
17	1363578	1363844	267	2	41495
17	1627700	1628197	498	2	41496
17	1648125	1648494	370	2	41497
17	1902778	1903237	460	2	41498
17	1944997	1945296	300	2	41499
17	2075578	2075928	351	2	41500
17	2083006	2083494	489	2	41501
17	2118706	2119206	501	2	41502
17	2135193	2135556	364	2	41503
17	2496446	2496750	305	2	41504
17	2505863	2506215	353	2	41505
17	2719109	2719609	501	2	41506
17	3571084	3571413	330	2	41507
17	3626879	3627294	416	2	41508
17	3838178	3838809	632	2	41509
17	4137044	4137544	501	2	41510
17	4234523	4234872	350	2	41511
17	4238063	4238447	385	2	41512
17	4593944	4594373	430	2	41513
17	4607137	4607537	401	2	41514
17	5015129	5015509	381	2	41515
17	5104309	5104779	471	2	41516
17	5163129	5163409	281	2	41517
17	5209359	5209759	401	2	41518
17	6586559	6586859	301	2	41519
17	7164147	7164759	613	2	41520
17	7184836	7185143	308	2	41521
17	7253344	7253594	251	2	41522
17	7788709	7789078	370	2	41523
17	7965909	7966450	542	2	41524
17	8152559	8152759	201	2	41525
17	8165576	8165826	251	2	41526
17	8279158	8279508	351	2	41527
17	9120659	9121086	428	2	41528
17	9547859	9548259	401	2	41529
17	9576073	9576423	351	2	41530
17	9609123	9609473	351	2	41531
17	10898209	10898609	401	2	41532
17	11204078	11204428	351	2	41533
17	11996715	11996873	159	2	41534
17	12235109	12235459	351	2	41535
17	12762909	12763275	367	2	41536
17	13447594	13448056	463	2	41537
17	13865959	13866486	528	2	41538
17	13893412	13893672	261	2	41539
17	13972709	13973059	351	2	41540
17	14212659	14213194	536	2	41541
17	14697509	14697913	405	2	41542
17	15795959	15796359	401	2	41543
17	15962344	15962806	463	2	41544
17	16545978	16546328	351	2	41545
17	17439193	17439343	151	2	41546
17	17453275	17453694	420	2	41547
17	17657828	17658228	401	2	41548
17	17685379	17685724	346	2	41549
17	17722965	17723465	501	2	41550
17	17725465	17725913	449	2	41551
17	17850015	17850559	545	2	41552
17	17861628	17861978	351	2	41553
17	17991008	17991343	336	2	41554
17	18163644	18164415	772	2	41555
17	18761097	18761373	277	2	41556
17	19015215	19015470	256	2	41557
17	19367606	19368094	489	2	41558
17	19544876	19545276	401	2	41559
17	19656386	19656859	474	2	41560
17	19712023	19712473	451	2	41561
17	19851409	19851836	428	2	41562
17	20811779	20812309	531	2	41563
17	20855613	20856009	397	2	41564
17	21094344	21094875	532	2	41565
17	22252115	22252365	251	2	41566
17	25637656	25638059	404	2	41567
17	25650479	25650913	435	2	41568
17	25659879	25660279	401	2	41569
17	25680644	25681072	429	2	41570
17	26122209	26122609	401	2	41571
17	26368259	26368706	448	2	41572
17	26673709	26674185	477	2	41573
17	26795747	26796206	460	2	41574
17	26973509	26974009	501	2	41575
17	27012137	27012394	258	2	41576
17	27055694	27056144	451	2	41577
17	27139159	27139644	486	2	41578
17	27229700	27230024	325	2	41579
17	27314009	27314529	521	2	41580
17	27503687	27504136	450	2	41581
17	27717228	27717659	432	2	41582
17	27895328	27895579	252	2	41583
17	28476335	28476613	279	2	41584
17	28690950	28691273	324	2	41585
17	28804279	28804679	401	2	41586
17	29158793	29159194	402	2	41587
17	29885729	29886344	616	2	41588
17	29950623	29950973	351	2	41589
17	30020859	30021236	378	2	41590
17	30205209	30205559	351	2	41591
17	30469229	30469508	280	2	41592
17	30704873	30705308	436	2	41593
17	30813424	30813824	401	2	41594
17	31155459	31155772	314	2	41595
17	33446529	33446879	351	2	41596
17	33652674	33653028	355	2	41597
17	35393178	35393578	401	2	41598
17	35463086	35463376	291	2	41599
17	35836573	35836923	351	2	41600
17	36021465	36021828	364	2	41601
17	36073172	36073659	488	2	41602
17	36412255	36412529	275	2	41603
17	36513409	36513728	320	2	41604
17	36858628	36858828	201	2	41605
17	36907797	36908106	310	2	41606
17	37818713	37819072	360	2	41607
17	37938756	37939206	451	2	41608
17	38210449	38210809	361	2	41609
17	38268043	38268387	345	2	41610
17	38487809	38488208	400	2	41611
17	38642229	38642679	451	2	41612
17	38850837	38851209	373	2	41613
17	39106456	39106806	351	2	41614
17	39692244	39692609	366	2	41615
17	39705959	39706222	264	2	41616
17	39874079	39874459	381	2	41617
17	39929336	39929672	337	2	41618
17	39942293	39942679	387	2	41619
17	39957679	39958179	501	2	41620
17	40025779	40025999	221	2	41621
17	40086479	40086954	476	2	41622
17	40440179	40440780	602	2	41623
17	40610659	40611099	441	2	41624
17	40706579	40706987	409	2	41625
17	40723387	40723813	427	2	41626
17	40871852	40872252	401	2	41627
17	40955059	40955309	251	2	41628
17	41392821	41393072	252	2	41629
17	41415108	41415437	330	2	41630
17	41446724	41447036	313	2	41631
17	41622009	41622359	351	2	41632
17	41662559	41663086	528	2	41633
17	42219209	42219609	401	2	41634
17	42301928	42302259	332	2	41635
17	43128609	43128972	364	2	41636
17	43228187	43228478	292	2	41637
17	43422794	43423356	563	2	41638
17	44013359	44013609	251	2	41639
17	44018275	44018559	285	2	41640
17	44081225	44081444	220	2	41641
17	45051609	45051772	164	2	41642
17	45052372	45052809	438	2	41643
17	45464958	45465273	316	2	41644
17	45589222	45589626	405	2	41645
17	45634994	45635444	451	2	41646
17	45973563	45973843	281	2	41647
17	46043513	46043884	372	2	41648
17	46061122	46061435	314	2	41649
17	46293526	46293893	368	2	41650
17	46702529	46703278	750	2	41651
17	46868209	46868559	351	2	41652
17	46873013	46873459	447	2	41653
17	47178678	47179028	351	2	41654
17	47223059	47223509	451	2	41655
17	47412150	47412628	479	2	41656
17	47592644	47592994	351	2	41657
17	47747409	47747778	370	2	41658
17	47827378	47827806	429	2	41659
17	48172428	48172894	467	2	41660
17	48261943	48262293	351	2	41661
17	48421878	48422378	501	2	41662
17	48559979	48560428	450	2	41663
17	48609828	48610229	402	2	41664
17	48611378	48611779	402	2	41665
17	48716609	48716909	301	2	41666
17	48762078	48762528	451	2	41667
17	49039159	49039409	251	2	41668
17	49230779	49231134	356	2	41669
17	49280978	49281328	351	2	41670
17	49500778	49501259	482	2	41671
17	49516828	49517179	352	2	41672
17	49787306	49787656	351	2	41673
17	50109875	50110225	351	2	41674
17	50259175	50259575	401	2	41675
17	53048425	53048786	362	2	41676
17	53187959	53188359	401	2	41677
17	53215526	53215856	331	2	41678
17	53231502	53231729	228	2	41679
17	53243973	53244273	301	2	41680
17	53524219	53524572	354	2	41681
17	53529728	53530082	355	2	41682
17	53852109	53852572	464	2	41683
17	54889378	54889728	351	2	41684
17	54911572	54911894	323	2	41685
17	55441237	55441728	492	2	41686
17	55924059	55924478	420	2	41687
17	55938471	55938671	201	2	41688
17	55995736	55996159	424	2	41689
17	56490328	56490628	301	2	41690
17	56708946	56709309	364	2	41691
17	57203678	57203978	301	2	41692
17	57283828	57284128	301	2	41693
17	57591709	57592109	401	2	41694
17	57705194	57705578	385	2	41695
17	57835306	57835678	373	2	41696
17	57862428	57862763	336	2	41697
17	57903787	57904137	351	2	41698
17	58231806	58232306	501	2	41699
17	58312278	58312728	451	2	41700
17	58431736	58432101	366	2	41701
17	58449178	58449478	301	2	41702
17	58667456	58667906	451	2	41703
17	58707886	58708209	324	2	41704
17	59162923	59163326	404	2	41705
17	59313059	59313626	568	2	41706
17	59434028	59434378	351	2	41707
17	59527523	59527959	437	2	41708
17	60139673	60139928	256	2	41709
17	60781328	60781678	351	2	41710
17	60887909	60888359	451	2	41711
17	60897178	60897609	432	2	41712
17	60938909	60939323	415	2	41713
17	61043144	61043529	386	2	41714
17	61850730	61851059	330	2	41715
17	61904594	61904936	343	2	41716
17	62151915	62152378	464	2	41717
17	62536628	62536928	301	2	41718
17	62981178	62981478	301	2	41719
17	63321106	63321456	351	2	41720
17	63366872	63367159	288	2	41721
17	63429756	63430144	389	2	41722
17	63624425	63624909	485	2	41723
17	63816359	63816678	320	2	41724
17	64676206	64676744	539	2	41725
17	64707975	64708375	401	2	41726
17	64895609	64895936	328	2	41727
17	65601556	65601944	389	2	41728
17	65637109	65637559	451	2	41729
17	66450173	66450523	351	2	41730
17	66545959	66546373	415	2	41731
17	67758073	67758486	414	2	41732
17	67924686	67925123	438	2	41733
17	69172978	69173385	408	2	41734
17	69937909	69938359	451	2	41735
17	70069297	70069576	280	2	41736
17	70116959	70117328	370	2	41737
17	70168159	70168636	478	2	41738
17	70266759	70267244	486	2	41739
17	70283875	70284159	285	2	41740
17	70525778	70526128	351	2	41741
17	70628459	70628828	370	2	41742
17	71040328	71040759	432	2	41743
17	71425625	71426071	447	2	41744
17	71502629	71502979	351	2	41745
17	71550828	71551179	352	2	41746
17	71641378	71641772	395	2	41747
17	71753387	71753787	401	2	41748
17	72199559	72199878	320	2	41749
17	72288541	72289029	489	2	41750
17	72465078	72465378	301	2	41751
17	72964509	72964944	436	2	41752
17	72983724	72984037	314	2	41753
17	73092179	73092579	401	2	41754
17	73201509	73201778	270	2	41755
17	73511129	73511379	251	2	41756
17	73745756	73746156	401	2	41757
17	73940423	73940737	315	2	41758
17	73975099	73975413	315	2	41759
17	74146659	74147165	507	2	41760
17	74152063	74152499	437	2	41761
17	74491709	74492072	364	2	41762
17	74523921	74524272	352	2	41763
17	75084729	75085079	351	2	41764
17	75173523	75173828	306	2	41765
17	75284922	75285272	351	2	41766
17	75315337	75315537	201	2	41767
17	75319129	75319606	478	2	41768
17	75450259	75450622	364	2	41769
17	75456778	75457259	482	2	41770
17	75539175	75539526	352	2	41771
17	76036979	76037429	451	2	41772
17	76067125	76067575	451	2	41773
17	76165472	76165822	351	2	41774
17	76268844	76269244	401	2	41775
17	76310129	76310422	294	2	41776
17	76531778	76532129	352	2	41777
17	76654522	76654872	351	2	41778
17	76666173	76666523	351	2	41779
17	76760528	76760828	301	2	41780
17	76762659	76763078	420	2	41781
17	76971156	76971509	354	2	41782
17	77018573	77019072	500	2	41783
17	77070842	77071209	368	2	41784
17	77817779	77818229	451	2	41785
17	77871409	77871759	351	2	41786
17	77883178	77883479	302	2	41787
17	78234743	78235128	386	2	41788
17	78272036	78272359	324	2	41789
17	78272823	78273173	351	2	41790
17	78518529	78518894	366	2	41791
17	78874509	78874959	451	2	41792
17	79075479	79075809	331	2	41793
17	79403379	79403880	502	2	41794
17	79444222	79444572	351	2	41795
17	79474659	79474913	255	2	41796
17	79475825	79476226	402	2	41797
17	79691094	79691394	301	2	41798
17	80013475	80013873	399	2	41799
17	80039186	80039466	281	2	41800
17	80051122	80051392	271	2	41801
17	80055043	80055386	344	2	41802
17	80057759	80058063	305	2	41803
17	80158428	80158929	502	2	41804
17	80221709	80222279	571	2	41805
17	80225425	80225928	504	2	41806
17	80231296	80231586	291	2	41807
17	80342529	80342989	461	2	41808
17	80372379	80372778	400	2	41809
17	80376259	80376509	251	2	41810
17	80579037	80579373	337	2	41811
17	80832379	80832579	201	2	41812
17	81009374	81009644	271	2	41813
18	10008	10408	401	2	41814
18	335790	336199	410	2	41815
18	448240	448590	351	2	41816
18	491490	491949	460	2	41817
18	845190	845590	401	2	41818
18	1680168	1680449	282	2	41819
18	2755745	2756235	491	2	41820
18	2799387	2799844	458	2	41821
18	2804663	2804950	288	2	41822
18	3284008	3284418	411	2	41823
18	3328535	3328935	401	2	41824
18	3450070	3450395	326	2	41825
18	3454720	3455144	425	2	41826
18	4292890	4293250	361	2	41827
18	4295768	4296040	273	2	41828
18	6362604	6362990	387	2	41829
18	6926735	6927194	460	2	41830
18	6991894	6992121	228	2	41831
18	7232160	7232590	431	2	41832
18	7272490	7272860	371	2	41833
18	7566950	7567345	396	2	41834
18	7645890	7646290	401	2	41835
18	8264858	8265285	428	2	41836
18	8343590	8343890	301	2	41837
18	8615810	8616194	385	2	41838
18	8705035	8705290	256	2	41839
18	8710090	8710599	510	2	41840
18	9117470	9117720	251	2	41841
18	9334690	9334963	274	2	41842
18	9461644	9462044	401	2	41843
18	9808544	9809035	492	2	41844
18	10243785	10244168	384	2	41845
18	10270285	10270750	466	2	41846
18	10454349	10454649	301	2	41847
18	11117949	11118350	402	2	41848
18	11513699	11514050	352	2	41849
18	12154068	12154440	373	2	41850
18	12407820	12408040	221	2	41851
18	12410960	12411210	251	2	41852
18	13009045	13009395	351	2	41853
18	13313250	13313944	695	2	41854
18	13472558	13472908	351	2	41855
18	13500989	13501360	372	2	41856
18	13563440	13563772	333	2	41857
18	13759944	13760349	406	2	41858
18	13810950	13811308	359	2	41859
18	14942618	14942868	251	2	41860
18	15049350	15049550	201	2	41861
18	18764187	18764696	510	2	41862
18	18845468	18845818	351	2	41863
18	19244090	19244350	261	2	41864
18	19855450	19855800	351	2	41865
18	19969540	19969840	301	2	41866
